applicant_id,name,age,gender,state,district,lat,lng,employment,monthly_income_inr,loan_type,loan_amount_inr,loan_tenure_months,is_agricultural,crop_type,land_acres,ndvi_score,rainfall_30d_mm,phone,email,device,browser,application_timestamp,cibil_score,existing_loans,default_history,dti,default_probability,outcome,app_velocity_30d,email_age_days,phone_age_days,ip_geo_mismatch,device_shared_count_30d,disposable_email,fraud_score
APP000090,Applicant 90,30,F,Maharashtra,Nashik,19.6405,73.7395,Farmer,10140,Three Wheeler,180000,36,0,,0.0,0.0,0.0,+919960566236,suresh74@tempmail.com,Android-Samsung,Firefox,2026-08-20T20:39:00,612,2,0,0.011,0.0597,2,1,1528,1003,0,0,1,0.6225
APP000091,Applicant 91,31,M,Andhra,Guntur,15.9723,80.1599,Self Employed Business,24504,Two Wheeler,49000,24,0,,0.0,0.0,0.0,+919656935034,arjun41@tempmail.com,Feature-Phone,InApp,2026-08-05T19:24:00,626,1,1,0.002,0.0733,2,1,1605,853,0,0,1,0.6225
APP000092,Applicant 92,39,M,UP,Lucknow,26.995,80.6818,Farmer,18438,Used Car,502000,48,1,Wheat,4.96,0.531,19.8,+917363781647,rahul41@yandex.com,Android-Realme,Firefox,2026-08-09T15:09:00,698,1,0,0.012,0.025,1,2,1183,921,0,1,1,0.7773
APP000093,Applicant 93,60,M,Karnataka,Mysuru,12.1361,76.722,Salaried,22674,Used Car,227000,48,0,,0.0,0.0,0.0,+918415370893,deepa52@rediffmail.com,Feature-Phone,Safari,2026-08-16T13:11:00,613,4,0,0.005,0.0769,2,1,584,134,0,0,0,0.1824
APP000094,Applicant 94,47,M,Gujarat,Rajkot,22.6663,70.7715,Self Employed Business,30878,Used Commercial Vehicle,712000,48,0,,0.0,0.0,0.0,+919343459102,priya97@yandex.com,Feature-Phone,Safari,2026-08-15T20:18:00,652,0,0,0.011,0.0237,2,2,1,1281,0,1,1,0.7778
APP000095,Applicant 95,45,F,Karnataka,Mysuru,12.4571,76.8892,Self Employed Business,21709,Used Commercial Vehicle,400000,48,0,,0.0,0.0,0.0,+919970866955,manoj79@gmail.com,Other-Android,InApp,2026-08-03T09:49:00,597,1,0,0.008,0.0422,2,3,117,314,0,0,0,0.2689
APP000096,Applicant 96,41,M,Maharashtra,Nashik,19.9541,73.7027,Daily Wage,5000,Two Wheeler,83000,24,0,,0.0,0.0,0.0,+919228219449,rahul84@tempmail.com,Feature-Phone,Opera,2026-08-23T16:09:00,591,1,0,0.01,0.0582,2,1,1929,2140,0,1,1,0.7311
APP000097,Applicant 97,49,M,Maharashtra,Nashik,20.0103,73.8313,Farmer,23171,Tractor,428000,60,1,Wheat,1.82,0.765,13.4,+918473508573,suresh96@yahoo.com,Android-Realme,Opera,2026-08-14T15:14:00,659,0,0,0.007,0.0231,2,1,1698,1467,0,0,0,0.1824
APP000098,Applicant 98,53,M,Tamil Nadu,Madurai,9.8912,77.9297,Salaried,23780,Consumer Durable,13000,12,0,,0.0,0.0,0.0,+919305920746,priya56@outlook.com,iPhone,Opera,2026-08-21T13:38:00,641,0,0,0.001,0.0149,2,2,370,1520,0,0,0,0.2227
APP000099,Applicant 99,33,M,West Bengal,Murshidabad,24.2189,88.2717,Farmer,8584,Two Wheeler,61000,24,1,Wheat,4.97,0.464,-53.0,+918816937739,priya72@tempmail.com,Android-Xiaomi,Safari,2026-08-11T21:28:00,577,0,0,0.007,0.0255,0,1,1166,1548,0,0,1,0.6225
APP000100,Applicant 100,32,M,UP,Varanasi,25.3758,82.7882,Farmer,13432,Tractor,797000,60,1,Paddy,3.09,0.611,-26.8,+919429450217,deepa80@yandex.com,Other-Android,Firefox,2026-08-18T21:48:00,748,2,0,0.022,0.0385,1,2,2104,1690,0,0,1,0.6792
APP000101,Applicant 101,42,F,UP,Lucknow,27.1355,81.0344,Self Employed Business,46266,Gold Loan,142000,12,0,,0.0,0.0,0.0,+918017675569,anita85@tempmail.com,iPhone,Safari,2026-08-20T10:50:00,652,1,0,0.006,0.0341,2,1,1423,299,0,0,1,0.6225
APP000102,Applicant 102,21,M,Maharashtra,Nashik,20.1586,73.496,Self Employed Business,38915,Three Wheeler,350000,36,0,,0.0,0.0,0.0,+918767792297,ramesh45@tempmail.com,Android-Xiaomi,InApp,2026-08-11T21:15:00,741,1,0,0.005,0.0254,1,1,340,641,0,0,1,0.6225
APP000103,Applicant 103,29,M,MP,Bhopal,23.555,77.6903,Salaried,27615,Mobile Loan,18000,9,0,,0.0,0.0,0.0,+918585148616,deepa72@outlook.com,Android-Samsung,InApp,2026-08-15T18:42:00,655,0,0,0.001,0.0142,2,1,2158,1270,0,0,0,0.1824
APP000104,Applicant 104,52,F,Maharashtra,Nashik,19.7594,73.9407,Farmer,29586,Consumer Durable,51000,12,1,Cotton,0.69,0.685,-51.8,+917678534043,deepa68@gmail.com,Android-Xiaomi,InApp,2026-08-10T10:55:00,681,0,0,0.003,0.0174,1,1,2148,1256,0,1,0,0.2689
APP000105,Applicant 105,25,M,Rajasthan,Jodhpur,25.8454,72.8992,Salaried,19568,Two Wheeler,66000,24,0,,0.0,0.0,0.0,+917971482353,rahul97@rediffmail.com,Android-Samsung,Edge,2026-08-23T10:30:00,705,2,0,0.003,0.0264,1,2,1454,1264,0,1,0,0.3208
APP000106,Applicant 106,43,F,Rajasthan,Udaipur,24.8734,73.3819,Salaried,29538,Tractor,744000,60,1,Paddy,5.56,0.828,-19.7,+917650146942,manoj88@tempmail.com,Android-Samsung,Safari,2026-08-25T09:37:00,603,0,0,0.009,0.0172,2,1,916,1906,0,0,1,0.6225
APP000107,Applicant 107,57,M,Maharashtra,Nashik,20.1958,73.6262,Driver,14077,Personal Loan,129000,24,0,,0.0,0.0,0.0,+917882382645,rahul87@yandex.com,Android-Samsung,Safari,2026-08-16T14:07:00,645,2,0,0.008,0.0531,2,1,819,507,0,1,1,0.7311
APP000108,Applicant 108,36,F,MP,Indore,22.6585,75.7795,Self Employed Business,22860,Tractor,837000,60,1,Sugarcane,2.98,0.605,-11.2,+917259711746,manoj74@outlook.com,Feature-Phone,Opera,2026-08-18T17:09:00,629,2,0,0.013,0.0463,2,2,1,132,0,1,0,0.3215
APP000109,Applicant 109,22,M,Rajasthan,Jaipur,26.7598,75.9807,Salaried,24523,Personal Loan,132000,24,0,,0.0,0.0,0.0,+918866092821,suresh68@yandex.com,Feature-Phone,Safari,2026-08-04T08:45:00,710,1,0,0.005,0.0175,1,1,348,1593,0,0,1,0.6225
APP000110,Applicant 110,37,M,Rajasthan,Udaipur,24.3958,74.0925,Gig Worker,19813,Mobile Loan,15000,9,0,,0.0,0.0,0.0,+918438861395,manoj44@yandex.com,Feature-Phone,Chrome,2026-08-16T15:32:00,587,2,0,0.001,0.0632,2,1,1353,1629,0,1,1,0.7311
APP000111,Applicant 111,43,M,Karnataka,Belagavi,15.7827,74.6739,Farmer,26588,Two Wheeler,57000,24,1,Vegetables,6.86,0.843,-3.1,+919816224192,manoj38@outlook.com,Android-Realme,Chrome,2026-08-19T13:07:00,479,0,1,0.002,0.0813,0,5,668,1610,0,0,0,0.3775
APP000112,Applicant 112,37,F,MP,Indore,23.1178,76.0784,Self Employed Business,25682,Two Wheeler,61000,24,0,,0.0,0.0,0.0,+919674551397,anita69@outlook.com,Feature-Phone,Opera,2026-08-25T20:15:00,616,2,1,0.002,0.1088,2,4,1,643,0,1,0,0.4385
APP000113,Applicant 113,37,M,Rajasthan,Udaipur,24.7547,73.3869,Self Employed Business,22272,Two Wheeler,59000,24,0,,0.0,0.0,0.0,+918022922016,manoj72@gmail.com,Android-Xiaomi,Opera,2026-08-14T19:57:00,508,3,1,0.002,0.2107,0,2,1142,1017,0,0,0,0.2227
APP000114,Applicant 114,45,M,UP,Lucknow,26.5064,80.7084,Driver,18771,Used Car,430000,48,0,,0.0,0.0,0.0,+918401239832,kavita67@outlook.com,Other-Android,Chrome,2026-08-05T09:10:00,536,0,1,0.01,0.0691,0,1,36,1833,0,0,0,0.1824
APP000115,Applicant 115,32,M,Tamil Nadu,Salem,12.039,78.063,Daily Wage,15994,Used Commercial Vehicle,814000,48,0,,0.0,0.0,0.0,+917923507241,kavita28@gmail.com,Android-Samsung,InApp,2026-08-10T12:52:00,617,0,0,0.023,0.037,2,1,1292,900,0,1,0,0.2689
APP000116,Applicant 116,21,F,Tamil Nadu,Tirunelveli,9.0478,77.4167,Salaried,28389,Two Wheeler,87000,24,0,,0.0,0.0,0.0,+919707107352,suresh84@yandex.com,Android-Samsung,Safari,2026-08-21T15:51:00,639,2,0,0.003,0.0328,2,3,784,1080,0,1,1,0.8176
APP000117,Applicant 117,52,F,Gujarat,Rajkot,22.6106,70.4299,Self Employed Business,31835,Two Wheeler,83000,24,0,,0.0,0.0,0.0,+917922198636,priya45@outlook.com,Other-Android,Opera,2026-08-08T18:18:00,495,1,0,0.002,0.0581,0,2,1311,30,0,1,0,0.3219
APP000118,Applicant 118,37,F,Karnataka,Tumakuru,13.2499,76.8442,Homemaker,8817,Used Car,346000,48,0,,0.0,0.0,0.0,+919081682554,kavita82@yandex.com,Android-Realme,Opera,2026-08-08T08:57:00,522,1,0,0.018,0.0739,0,1,159,1016,0,0,1,0.6225
APP000119,Applicant 119,21,M,Karnataka,Belagavi,15.5906,74.5717,Salaried,25931,Consumer Durable,29000,12,0,,0.0,0.0,0.0,+917942365574,pooja59@outlook.com,Feature-Phone,InApp,2026-08-12T17:01:00,681,0,0,0.002,0.013,1,3,2416,1561,0,0,0,0.2689
APP000120,Applicant 120,38,F,UP,Gorakhpur,26.9342,83.7082,Salaried,22186,Used Commercial Vehicle,759000,48,0,,0.0,0.0,0.0,+918424786638,pooja35@yahoo.com,Android-Realme,Chrome,2026-08-01T10:37:00,709,0,0,0.016,0.0121,1,1,148,790,0,0,0,0.1824
APP000121,Applicant 121,25,M,Bihar,Patna,25.7598,85.1872,Self Employed Business,14185,Consumer Durable,60000,12,0,,0.0,0.0,0.0,+918876335418,deepa93@outlook.com,Other-Android,Firefox,2026-08-08T18:37:00,666,0,0,0.008,0.0228,1,1,1380,1989,0,0,0,0.1824
APP000122,Applicant 122,35,M,MP,Indore,22.5845,75.5199,Daily Wage,12132,Used Car,431000,48,0,,0.0,0.0,0.0,+919747261955,pooja23@rediffmail.com,Android-Realme,Firefox,2026-08-06T18:56:00,510,3,0,0.016,0.1554,0,1,806,272,1,0,0,0.5
APP000123,Applicant 123,37,M,Maharashtra,Aurangabad,19.6063,75.0023,Daily Wage,22484,Tractor,681000,60,1,Wheat,5.26,0.475,17.4,+918612105539,suresh71@yandex.com,Android-Samsung,Firefox,2026-08-01T13:16:00,555,1,0,0.011,0.0537,0,1,786,30,0,1,1,0.732
APP000124,Applicant 124,61,M,Bihar,Muzaffarpur,26.5004,85.2921,Farmer,17601,Two Wheeler,87000,24,0,,0.0,0.0,0.0,+917674755608,ramesh22@outlook.com,Other-Android,InApp,2026-08-24T16:16:00,598,0,0,0.005,0.0285,2,1,1529,666,1,0,0,0.5
APP000125,Applicant 125,29,F,Tamil Nadu,Salem,11.6411,78.4619,Daily Wage,9404,Two Wheeler,86000,24,0,,0.0,0.0,0.0,+917351912852,deepa24@outlook.com,Android-Realme,Chrome,2026-08-21T16:24:00,696,1,0,0.008,0.0409,1,4,310,1082,0,0,0,0.3208
APP000126,Applicant 126,35,M,Tamil Nadu,Madurai,10.1978,78.3745,Daily Wage,18601,Used Car,334000,48,0,,0.0,0.0,0.0,+919325505783,manoj85@yahoo.com,iPhone,Opera,2026-08-22T21:59:00,457,1,0,0.008,0.0888,0,4,1722,716,0,0,0,0.3208
APP000127,Applicant 127,34,M,Gujarat,Rajkot,22.6945,70.7505,Farmer,17431,Consumer Durable,51000,12,0,,0.0,0.0,0.0,+917827752234,priya15@rediffmail.com,Feature-Phone,Safari,2026-08-27T17:16:00,808,0,0,0.005,0.0139,1,3,1771,1364,0,1,0,0.3775
APP000128,Applicant 128,33,M,West Bengal,Murshidabad,24.5149,88.3301,Salaried,17340,Consumer Durable,18000,12,0,,0.0,0.0,0.0,+917483264745,manoj29@yahoo.com,Android-Samsung,Firefox,2026-08-28T16:56:00,659,2,0,0.002,0.0309,2,1,999,1446,0,0,0,0.1824
APP000129,Applicant 129,43,F,Bihar,Muzaffarpur,25.9452,85.358,Farmer,23108,Used Car,390000,48,0,,0.0,0.0,0.0,+918599620611,ramesh53@outlook.com,Feature-Phone,InApp,2026-08-04T21:14:00,745,3,0,0.008,0.0551,1,4,1190,407,0,0,0,0.3208
APP000130,Applicant 130,37,F,Karnataka,Belagavi,16.0174,74.4204,Daily Wage,10443,Personal Loan,43000,24,0,,0.0,0.0,0.0,+917241402174,rahul30@gmail.com,Other-Android,Opera,2026-08-01T10:12:00,633,0,0,0.004,0.0341,2,1,953,601,0,0,0,0.1824
APP000131,Applicant 131,30,F,UP,Lucknow,26.5775,81.2618,Self Employed Business,32998,Two Wheeler,54000,24,0,,0.0,0.0,0.0,+919038315396,pooja80@outlook.com,Feature-Phone,InApp,2026-08-03T12:01:00,645,0,0,0.002,0.0238,2,1,2439,598,0,0,0,0.1824
APP000132,Applicant 132,41,M,UP,Lucknow,26.6486,81.1903,Salaried,22359,Two Wheeler,42000,24,0,,0.0,0.0,0.0,+917568284681,priya86@gmail.com,Android-Realme,InApp,2026-08-23T18:17:00,639,1,0,0.002,0.0223,2,1,1796,323,0,0,0,0.1824
APP000133,Applicant 133,21,F,Tamil Nadu,Salem,11.415,78.1598,Farmer,12560,Used Car,282000,48,1,Paddy,11.87,0.622,-53.8,+919751333497,kavita45@outlook.com,Android-Xiaomi,Chrome,2026-08-26T21:51:00,656,0,0,0.01,0.0195,2,3,1049,468,0,2,0,0.5
APP000134,Applicant 134,37,M,Rajasthan,Udaipur,24.8579,74.0137,Farmer,26195,Used Car,336000,48,0,,0.0,0.0,0.0,+919043267129,kavita74@outlook.com,Android-Xiaomi,Firefox,2026-08-04T15:08:00,526,0,0,0.006,0.0362,0,1,2553,30,0,0,0,0.1831
APP000135,Applicant 135,21,F,Karnataka,Belagavi,15.4926,74.6052,Gig Worker,12075,Used Car,488000,48,0,,0.0,0.0,0.0,+919515006996,arjun69@gmail.com,Other-Android,Opera,2026-08-03T15:56:00,652,1,0,0.019,0.0361,2,1,746,1175,0,0,0,0.1824
APP000136,Applicant 136,21,M,Maharashtra,Aurangabad,19.7269,74.9897,Homemaker,23633,Two Wheeler,86000,24,0,,0.0,0.0,0.0,+917347082594,deepa52@tempmail.com,iPhone,Firefox,2026-08-07T20:49:00,566,1,0,0.003,0.0616,0,3,929,600,0,0,1,0.7311
APP000137,Applicant 137,44,M,Andhra,Guntur,16.4481,80.5378,Self Employed Business,20042,Used Car,393000,48,0,,0.0,0.0,0.0,+917060460757,kavita77@yahoo.com,Android-Xiaomi,Safari,2026-08-23T13:19:00,687,1,0,0.009,0.0313,1,2,2192,726,0,1,0,0.3208
APP000138,Applicant 138,21,M,Bihar,Patna,25.3736,85.5255,Self Employed Business,32797,Used Car,461000,48,0,,0.0,0.0,0.0,+917809283659,priya61@gmail.com,Android-Xiaomi,InApp,2026-08-01T17:32:00,601,1,0,0.006,0.0411,2,2,2491,1233,0,0,0,0.2227
APP000139,Applicant 139,36,M,Telangana,Warangal,18.0989,79.4101,Farmer,17491,Three Wheeler,226000,36,1,Wheat,5.96,0.646,25.3,+919707166618,ramesh48@rediffmail.com,Other-Android,InApp,2026-08-05T14:53:00,718,2,0,0.008,0.0342,1,1,1103,98,0,0,0,0.1824
APP000140,Applicant 140,33,F,Telangana,Warangal,17.6882,79.2662,Self Employed Business,13344,Tractor,821000,60,1,Soybean,6.03,0.625,-9.4,+917382264279,suresh83@tempmail.com,Other-Android,Chrome,2026-08-24T19:06:00,651,2,0,0.023,0.0533,2,1,877,1123,0,1,1,0.7311
APP000141,Applicant 141,33,M,Maharashtra,Aurangabad,19.7391,75.6589,Farmer,11053,Personal Loan,124000,24,0,,0.0,0.0,0.0,+917041542315,priya94@tempmail.com,Other-Android,Firefox,2026-08-24T09:23:00,647,0,0,0.01,0.0246,2,2,750,30,0,1,1,0.7781
APP000142,Applicant 142,48,F,Rajasthan,Jaipur,26.6574,75.6911,Daily Wage,22621,Two Wheeler,89000,24,0,,0.0,0.0,0.0,+918786825410,pooja71@yandex.com,Android-Realme,Opera,2026-08-01T21:43:00,585,2,0,0.004,0.084,2,1,1,985,0,0,1,0.6231
APP000143,Applicant 143,46,M,Rajasthan,Jaipur,26.8587,75.9686,Salaried,28390,Consumer Durable,22000,12,0,,0.0,0.0,0.0,+919426709025,anita95@outlook.com,iPhone,Firefox,2026-08-22T18:41:00,599,2,0,0.001,0.0374,2,1,879,646,0,0,0,0.1824
APP000144,Applicant 144,43,F,MP,Indore,22.9733,75.5208,Gig Worker,24221,Two Wheeler,84000,24,0,,0.0,0.0,0.0,+917956517221,rahul92@rediffmail.com,iPhone,Opera,2026-08-15T09:54:00,635,0,0,0.003,0.0249,2,1,895,767,0,1,0,0.2689
APP000145,Applicant 145,51,F,Gujarat,Rajkot,22.6642,70.6929,Daily Wage,16570,Mobile Loan,16000,9,0,,0.0,0.0,0.0,+919415200001,anita93@tempmail.com,Android-Samsung,Safari,2026-08-28T15:21:00,509,0,0,0.002,0.0512,0,1,1,1790,0,1,1,0.7316
APP000146,Applicant 146,36,M,Maharashtra,Aurangabad,19.6262,75.6875,Daily Wage,18756,Tractor,730000,60,1,Paddy,8.74,0.649,-21.7,+918757546829,suresh42@yandex.com,iPhone,Safari,2026-08-15T21:50:00,623,2,0,0.014,0.0631,2,1,12,1955,0,1,1,0.7314
APP000147,Applicant 147,37,M,Bihar,Patna,25.2769,85.2636,Farmer,16581,Consumer Durable,21000,12,1,Vegetables,10.97,0.812,-24.0,+919971334438,pooja32@tempmail.com,Other-Android,Firefox,2026-08-17T14:26:00,784,0,0,0.002,0.0124,1,5,418,541,0,0,1,0.8176
APP000148,Applicant 148,52,F,Rajasthan,Jodhpur,26.3882,73.3613,Farmer,15380,Personal Loan,91000,24,0,,0.0,0.0,0.0,+917862812038,anita89@tempmail.com,Android-Xiaomi,InApp,2026-08-21T10:32:00,470,0,0,0.005,0.0441,0,1,969,30,0,1,1,0.732
APP000149,Applicant 149,21,F,Rajasthan,Jaipur,26.6295,75.4369,Gig Worker,14672,Tractor,653000,60,1,Paddy,4.88,0.637,2.9,+918146662918,priya46@tempmail.com,Android-Realme,Safari,2026-08-25T16:02:00,647,0,0,0.016,0.0247,2,2,372,710,0,0,1,0.6792
APP000150,Applicant 150,36,M,Gujarat,Surat,21.3651,72.5936,Farmer,27097,Used Car,342000,48,0,,0.0,0.0,0.0,+919942691532,kavita80@gmail.com,iPhone,Safari,2026-08-21T19:45:00,559,0,0,0.006,0.0324,0,1,62,1469,0,0,0,0.1824
APP000151,Applicant 151,48,M,Rajasthan,Jaipur,26.7769,75.9551,Salaried,30920,Used Car,246000,48,0,,0.0,0.0,0.0,+917558631501,priya84@outlook.com,Android-Xiaomi,Chrome,2026-08-05T13:38:00,738,3,0,0.004,0.0345,1,2,411,208,0,0,0,0.2227
APP000152,Applicant 152,39,M,Maharashtra,Nashik,20.3577,73.8844,Salaried,37264,Tractor,827000,60,1,Wheat,1.56,0.642,-5.0,+918425428846,kavita56@outlook.com,iPhone,Opera,2026-08-27T20:41:00,747,2,0,0.008,0.0227,1,1,57,261,0,0,0,0.1824
APP000153,Applicant 153,28,F,West Bengal,Murshidabad,24.1644,88.1171,Driver,11390,Two Wheeler,95000,24,0,,0.0,0.0,0.0,+919219930371,kavita75@yandex.com,Feature-Phone,Safari,2026-08-11T16:05:00,680,0,0,0.008,0.0218,1,1,877,1855,0,0,1,0.6225
APP000154,Applicant 154,45,M,MP,Indore,22.687,75.7231,Self Employed Business,32320,Three Wheeler,333000,36,0,,0.0,0.0,0.0,+919776959016,suresh97@yahoo.com,Android-Samsung,Chrome,2026-08-02T10:50:00,621,0,0,0.006,0.0261,2,1,1593,519,0,0,0,0.1824
APP000155,Applicant 155,53,F,Maharashtra,Latur,18.7512,76.2453,Salaried,22917,Two Wheeler,79000,24,0,,0.0,0.0,0.0,+919515167269,ramesh99@gmail.com,Feature-Phone,Firefox,2026-08-20T09:18:00,707,0,0,0.003,0.0119,1,1,132,529,0,0,0,0.1824
APP000156,Applicant 156,36,M,Gujarat,Surat,20.8688,72.4351,Farmer,25612,Three Wheeler,323000,36,0,,0.0,0.0,0.0,+918602583329,ramesh80@yandex.com,Other-Android,Edge,2026-08-18T16:05:00,566,0,0,0.008,0.0317,0,3,441,1500,0,0,1,0.7311
APP000157,Applicant 157,40,M,Karnataka,Belagavi,15.6822,74.1516,Daily Wage,12766,Consumer Durable,42000,12,0,,0.0,0.0,0.0,+917233595980,rahul69@tempmail.com,Android-Samsung,Safari,2026-08-24T17:31:00,662,0,0,0.006,0.031,1,1,1552,1315,0,0,1,0.6225
APP000158,Applicant 158,32,M,Maharashtra,Nashik,20.1412,73.6551,Farmer,19999,Tractor,951000,60,1,Wheat,8.69,0.754,-104.4,+919752380581,manoj45@outlook.com,iPhone,Edge,2026-08-15T13:49:00,599,2,0,0.017,0.0624,2,3,1,1454,0,1,0,0.3782
APP000159,Applicant 159,38,F,MP,Bhopal,23.383,77.1315,Salaried,26249,Tractor,1041000,60,1,Wheat,10.92,0.666,0.3,+919369078206,arjun79@yandex.com,iPhone,Safari,2026-08-25T17:46:00,723,0,0,0.015,0.0094,1,1,988,1025,0,2,1,0.8176
APP000160,Applicant 160,42,M,Rajasthan,Jaipur,26.7239,75.5745,Daily Wage,17846,Tractor,332000,60,1,Paddy,11.3,0.856,-42.6,+917173601852,anita72@yahoo.com,Feature-Phone,Safari,2026-08-17T20:23:00,480,2,0,0.007,0.0988,0,1,599,1872,0,0,0,0.1824
APP000161,Applicant 161,33,F,Rajasthan,Udaipur,24.8951,73.3178,Farmer,12603,Used Car,170000,48,1,Paddy,3.06,0.94,-54.8,+918743078982,kavita54@rediffmail.com,Android-Xiaomi,Edge,2026-08-06T11:04:00,573,0,0,0.006,0.0258,0,1,18,516,0,0,0,0.1826
APP000162,Applicant 162,39,F,Tamil Nadu,Tirunelveli,9.0519,77.77,Farmer,9855,Used Commercial Vehicle,472000,48,1,Sugarcane,6.4,0.647,5.9,+919457877922,priya17@yahoo.com,iPhone,Opera,2026-08-19T18:01:00,711,0,0,0.022,0.0202,1,1,1968,110,0,0,0,0.1824
APP000163,Applicant 163,29,M,UP,Lucknow,26.6306,80.8546,Salaried,17923,Used Commercial Vehicle,477000,48,0,,0.0,0.0,0.0,+919944591628,kavita68@yandex.com,Android-Samsung,Chrome,2026-08-07T16:55:00,697,2,0,0.012,0.0276,1,1,505,630,0,0,1,0.6225
APP000164,Applicant 164,50,F,UP,Gorakhpur,26.7782,83.2695,Daily Wage,6285,Mobile Loan,23000,9,0,,0.0,0.0,0.0,+919316215674,ramesh96@tempmail.com,Android-Samsung,InApp,2026-08-17T14:14:00,674,0,0,0.005,0.0298,1,1,2066,2016,0,0,1,0.6225
APP000165,Applicant 165,21,M,UP,Lucknow,26.9091,80.6405,Self Employed Business,26555,Two Wheeler,56000,24,0,,0.0,0.0,0.0,+918107263953,anita10@tempmail.com,Android-Samsung,Edge,2026-08-21T11:44:00,589,1,0,0.002,0.0427,2,1,1,1316,0,0,1,0.6231
APP000166,Applicant 166,32,M,Bihar,Muzaffarpur,26.4049,85.4921,Homemaker,7267,Tractor,841000,60,1,Sugarcane,6.93,0.663,-128.9,+919480992821,kavita60@tempmail.com,Feature-Phone,Safari,2026-08-15T20:44:00,621,1,0,0.039,0.0554,2,1,1246,30,0,1,1,0.732
APP000167,Applicant 167,43,F,Rajasthan,Jaipur,26.5764,75.4175,Daily Wage,17513,Used Commercial Vehicle,411000,48,0,,0.0,0.0,0.0,+917378561387,suresh43@yahoo.com,iPhone,Edge,2026-08-20T18:33:00,559,4,1,0.011,0.3144,0,1,408,797,0,0,0,0.1824
APP000168,Applicant 168,54,F,West Bengal,Murshidabad,24.0994,88.0402,Farmer,18979,Tractor,651000,60,1,Wheat,11.72,0.695,-62.4,+917372987009,arjun61@outlook.com,Android-Samsung,InApp,2026-08-23T09:58:00,678,1,0,0.013,0.0325,1,1,2578,741,0,1,0,0.2689
APP000169,Applicant 169,48,F,West Bengal,Murshidabad,24.3304,88.6528,Farmer,15811,Two Wheeler,93000,24,0,,0.0,0.0,0.0,+919204549513,arjun78@yandex.com,Other-Android,Edge,2026-08-25T11:48:00,655,0,0,0.005,0.0236,2,3,2167,56,0,0,1,0.7316
APP000170,Applicant 170,32,F,Gujarat,Surat,20.9688,72.5055,Salaried,36276,Used Car,183000,48,0,,0.0,0.0,0.0,+918516536926,rahul78@gmail.com,Feature-Phone,InApp,2026-08-27T13:04:00,658,0,0,0.002,0.0139,2,1,1924,1375,0,1,0,0.2689
APP000171,Applicant 171,45,M,Karnataka,Mysuru,12.4364,76.7701,Farmer,20824,Two Wheeler,83000,24,0,,0.0,0.0,0.0,+918529125930,priya23@gmail.com,Other-Android,Chrome,2026-08-25T21:34:00,761,3,0,0.004,0.052,1,1,216,2271,0,0,0,0.1824
APP000172,Applicant 172,27,F,Karnataka,Mysuru,12.6475,76.2655,Daily Wage,13429,Consumer Durable,33000,12,0,,0.0,0.0,0.0,+917550812184,ramesh77@rediffmail.com,Android-Realme,Edge,2026-08-28T18:49:00,687,3,0,0.005,0.0883,1,1,1203,1380,0,0,0,0.1824
APP000173,Applicant 173,50,F,Maharashtra,Nashik,19.7414,73.4947,Farmer,20769,Two Wheeler,49000,24,1,Wheat,8.56,0.495,-0.1,+918599057680,kavita61@outlook.com,Other-Android,InApp,2026-08-08T21:06:00,606,0,0,0.002,0.0276,2,2,2253,843,1,0,0,0.5622
APP000174,Applicant 174,29,F,UP,Lucknow,26.8279,81.0501,Salaried,32808,Tractor,646000,60,1,Paddy,1.05,0.9,32.3,+917425093520,priya17@yahoo.com,iPhone,InApp,2026-08-11T12:23:00,642,2,0,0.007,0.0268,2,1,1291,491,0,0,0,0.1824
APP000175,Applicant 175,36,F,Rajasthan,Jaipur,27.0174,75.8446,Farmer,25269,Used Car,181000,48,1,Paddy,5.83,0.815,-14.5,+917622118862,priya91@outlook.com,Android-Samsung,Chrome,2026-08-06T13:14:00,590,2,0,0.003,0.0624,2,1,1921,1219,0,0,0,0.1824
APP000176,Applicant 176,55,M,UP,Gorakhpur,26.437,83.7226,Farmer,19684,Two Wheeler,79000,24,0,,0.0,0.0,0.0,+917343875431,anita31@rediffmail.com,iPhone,Opera,2026-08-02T08:49:00,683,0,0,0.004,0.0213,1,2,863,1305,0,1,0,0.3208
APP000177,Applicant 177,34,F,Karnataka,Belagavi,16.1411,74.4715,Self Employed Business,19164,Personal Loan,99000,24,0,,0.0,0.0,0.0,+917122712790,ramesh94@outlook.com,Other-Android,Firefox,2026-08-18T15:08:00,746,0,0,0.005,0.0172,1,1,249,307,0,0,0,0.1824
APP000178,Applicant 178,48,M,Rajasthan,Jaipur,26.9311,75.9939,Self Employed Business,22115,Consumer Durable,22000,12,0,,0.0,0.0,0.0,+918115862756,priya48@gmail.com,Android-Xiaomi,Firefox,2026-08-10T15:34:00,663,3,0,0.002,0.0715,1,1,792,913,0,0,0,0.1824
APP000179,Applicant 179,27,F,Tamil Nadu,Madurai,9.5886,78.2201,Self Employed Business,28044,Used Car,451000,48,0,,0.0,0.0,0.0,+917701237129,manoj58@yahoo.com,Other-Android,Opera,2026-08-26T19:43:00,626,2,0,0.007,0.0557,2,1,1412,1244,0,0,0,0.1824
